preqc_genome_name,postqc_genome_name,sample_or_strain_name,genome_status,checkm2_postqc_Completeness,checkm2_postqc_Contamination,checkm2_postqc_Genome_Size,checkm2_preqc_Completeness,checkm2_preqc_Contamination,checkm2_preqc_Genome_Size,gtdbtk_classification,gtdbtk_closest_genome_reference,gunc_postqc_n_contigs,gunc_postqc_pass.GUNC,gunc_preqc_n_contigs,gunc_preqc_pass.GUNC
SRR30598635_bin.56.orig.fa,cleaned_SRR30598635_bin.56.orig_filtered_kept_contigs.fa,SRR30598635,MAG,99.35,0.36,1862687,99.35,0.36,1873375,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Pseudoruminococcus;s__Pseudoruminococcus massiliensis,GCF_900291955.1,192,TRUE,196,TRUE
SRR30598635_bin.57.permissive.fa,cleaned_SRR30598635_bin.57.permissive_filtered_kept_contigs.fa,SRR30598635,MAG,92.55,0.04,1669934,92.73,0.13,1712909,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius_D,GCF_002094975.1,356,TRUE,399,TRUE
SRR30598635_bin.60.orig.fa,cleaned_SRR30598635_bin.60.orig_filtered_kept_contigs.fa,SRR30598635,MAG,98.45,0.41,3069947,98.45,0.41,3069947,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella timonensis,GCF_900106785.1,123,TRUE,123,TRUE
SRR30598638_bin.10.orig.fa,cleaned_SRR30598638_bin.10.orig_filtered_kept_contigs.fa,SRR30598638,MAG,90.99,0.14,4004614,92.14,0.13,4058252,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis,GCF_025147485.1,148,TRUE,153,TRUE
SRR30598638_bin.12.orig.fa,cleaned_SRR30598638_bin.12.orig_filtered_kept_contigs.fa,SRR30598638,MAG,100,2.4,2112051,100,2.4,2112051,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus intestinigallinarum,GCA_019117105.1,102,TRUE,102,TRUE
SRR30598638_bin.18.orig.fa,cleaned_SRR30598638_bin.18.orig_filtered_kept_contigs.fa,SRR30598638,MAG,96.13,0.68,2730610,96.13,0.68,2730610,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Brotaphodocola;s__Brotaphodocola sp003478505,GCF_003478505.1,108,TRUE,108,TRUE
SRR30598638_bin.19.strict.fa,cleaned_SRR30598638_bin.19.strict_filtered_kept_contigs.fa,SRR30598638,MAG,99.98,1.43,2241663,99.98,1.45,2251858,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum,GCF_001025215.1,21,TRUE,36,TRUE
SRR30598638_bin.20.orig.fa,cleaned_SRR30598638_bin.20.orig_filtered_kept_contigs.fa,SRR30598638,MAG,99.3,0.89,1800638,99.27,0.99,1831894,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__,,247,TRUE,258,TRUE
SRR30598638_bin.26.orig.fa,cleaned_SRR30598638_bin.26.orig_filtered_kept_contigs.fa,SRR30598638,MAG,94.38,0.26,2128560,94.38,0.26,2128560,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Enorma;s__Enorma massiliensis,GCF_000311845.1,45,TRUE,45,TRUE
SRR30598638_bin.29.orig.fa,cleaned_SRR30598638_bin.29.orig_filtered_kept_contigs.fa,SRR30598638,MAG,99.87,0.07,2480003,99.94,0.06,2494281,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900556755,GCF_951793255.1,196,TRUE,198,TRUE
SRR30598638_bin.32.orig.fa,cleaned_SRR30598638_bin.32.orig_filtered_kept_contigs.fa,SRR30598638,MAG,99.94,0.03,2906826,99.97,0.03,2928901,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis,GCF_000296465.1,225,TRUE,230,TRUE
SRR30598638_bin.35.orig.fa,cleaned_SRR30598638_bin.35.orig_filtered_kept_contigs.fa,SRR30598638,MAG,99.85,0.26,2259062,99.87,0.26,2272012,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia sp003474385,GCF_003474385.1,49,TRUE,50,TRUE
SRR30598638_bin.36.orig.fa,cleaned_SRR30598638_bin.36.orig_filtered_kept_contigs.fa,SRR30598638,MAG,99.68,0.93,4689765,99.72,1.05,4693470,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis,GCF_000012845.1,106,TRUE,107,TRUE
SRR30598638_bin.38.orig.fa,cleaned_SRR30598638_bin.38.orig_filtered_kept_contigs.fa,SRR30598638,MAG,91.69,0.12,2287235,91.53,0.15,2304028,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas phoceensis,GCF_900104635.1,36,TRUE,42,TRUE
SRR30598638_bin.39.orig.fa,cleaned_SRR30598638_bin.39.orig_filtered_kept_contigs.fa,SRR30598638,MAG,99.98,0.39,3184525,99.98,0.39,3184525,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii,GCF_025145285.1,54,TRUE,54,TRUE
SRR30598638_bin.43.orig.fa,cleaned_SRR30598638_bin.43.orig_filtered_kept_contigs.fa,SRR30598638,MAG,94.56,0.08,3937222,94.56,0.08,3937222,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii,GCF_025151045.1,111,TRUE,111,TRUE
SRR30598638_bin.44.orig.fa,cleaned_SRR30598638_bin.44.orig_filtered_kept_contigs.fa,SRR30598638,MAG,99.95,1.18,2590168,99.96,1.18,2608564,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__,,114,TRUE,115,TRUE
SRR30598638_bin.47.strict.fa,cleaned_SRR30598638_bin.47.strict_filtered_kept_contigs.fa,SRR30598638,MAG,98.76,0.1,2167624,99.68,0.3,2253936,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum,GCF_000196555.1,41,TRUE,65,TRUE
SRR30598638_bin.7.orig.fa,cleaned_SRR30598638_bin.7.orig_filtered_kept_contigs.fa,SRR30598638,MAG,99.72,0.18,2154807,99.89,0.19,2207224,d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp021633965,GCA_021633965.1,99,TRUE,102,TRUE
SRR30598638_bin.8.orig.fa,cleaned_SRR30598638_bin.8.orig_filtered_kept_contigs.fa,SRR30598638,MAG,91.57,0.47,1504976,91.86,0.5,1529876,d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Fusicatenibacter_A;s__Fusicatenibacter_A intestinipullorum,GCA_019117495.1,134,TRUE,139,TRUE
SRR30598638_bin.9.strict.fa,cleaned_SRR30598638_bin.9.strict_filtered_kept_contigs.fa,SRR30598638,MAG,100,0.08,3008055,100,0.09,3146406,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila_E,GCF_040616545.1,46,TRUE,85,FALSE
SRR30598640_bin.1.orig.fa,cleaned_SRR30598640_bin.1.orig_filtered_kept_contigs.fa,SRR30598640,MAG,93.52,0.31,2670550,93.52,0.31,2670550,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hominisplanchenecus;s__Hominisplanchenecus faecis,GCF_020687205.1,83,TRUE,83,TRUE
SRR30598640_bin.12.orig.fa,cleaned_SRR30598640_bin.12.orig_filtered_kept_contigs.fa,SRR30598640,MAG,90.94,0.6,3243727,90.97,0.61,3258957,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__Anthropogastromicrobium sp934292725,GCA_934292725.1,242,TRUE,245,TRUE
SRR30598640_bin.16.orig.fa,cleaned_SRR30598640_bin.16.orig_filtered_kept_contigs.fa,SRR30598640,MAG,97.06,0.1,1962124,97.06,0.12,1993748,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000436835,GCA_000436835.1,194,TRUE,199,TRUE
SRR30598640_bin.17.orig.fa,cleaned_SRR30598640_bin.17.orig_filtered_kept_contigs.fa,SRR30598640,MAG,99.89,1.02,2022745,99.89,1.02,2022745,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D sp900539255,GCA_900539255.1,30,TRUE,30,TRUE
SRR30598640_bin.19.orig.fa,cleaned_SRR30598640_bin.19.orig_filtered_kept_contigs.fa,SRR30598640,MAG,100,1,3075295,100,0.97,3133124,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Petralouisia;s__Petralouisia sp012519695,GCA_012519695.1,105,TRUE,114,TRUE
SRR30598640_bin.2.orig.fa,cleaned_SRR30598640_bin.2.orig_filtered_kept_contigs.fa,SRR30598640,MAG,99.62,0.18,2218910,99.61,0.18,2220217,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia sp003474385,GCF_003474385.1,26,TRUE,27,TRUE
SRR30598640_bin.21.orig.fa,cleaned_SRR30598640_bin.21.orig_filtered_kept_contigs.fa,SRR30598640,MAG,99.59,0.16,1522430,99.59,0.16,1522430,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__Leuconostoc lactis,GCF_014651235.1,42,TRUE,42,TRUE
SRR30598640_bin.23.orig.fa,cleaned_SRR30598640_bin.23.orig_filtered_kept_contigs.fa,SRR30598640,MAG,99.96,0.01,3034601,99.96,0.01,3034601,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia stercoris,GCA_003481745.1,62,TRUE,62,TRUE
SRR30598640_bin.24.orig.fa,cleaned_SRR30598640_bin.24.orig_filtered_kept_contigs.fa,SRR30598640,MAG,98.34,0,3045723,98.34,0,3045723,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__,,48,TRUE,48,TRUE
SRR30598640_bin.26.strict.fa,cleaned_SRR30598640_bin.26.strict_filtered_kept_contigs.fa,SRR30598640,MAG,98.95,0.04,2004113,99.39,0.51,2023262,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius_E,GCF_023109335.1,66,TRUE,92,TRUE
SRR30598640_bin.27.orig.fa,cleaned_SRR30598640_bin.27.orig_filtered_kept_contigs.fa,SRR30598640,MAG,99.89,0.64,2516345,99.89,0.79,2611022,d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens_B,GCF_958453765.1,30,TRUE,48,TRUE
SRR30598640_bin.28.orig.fa,cleaned_SRR30598640_bin.28.orig_filtered_kept_contigs.fa,SRR30598640,MAG,99.55,0.7,3153818,99.55,0.7,3153818,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp000436535,GCA_000436535.1,91,TRUE,91,TRUE
SRR30598640_bin.30.orig.fa,cleaned_SRR30598640_bin.30.orig_filtered_kept_contigs.fa,SRR30598640,MAG,98.58,0.1,3138732,98.58,0.1,3138732,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans,GCF_000174195.1,63,TRUE,63,TRUE
SRR30598640_bin.31.orig.fa,cleaned_SRR30598640_bin.31.orig_filtered_kept_contigs.fa,SRR30598640,MAG,99.98,0.35,2052332,99.99,0.48,2168424,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus ruminis,GCF_900113455.1,31,TRUE,37,TRUE
SRR30598640_bin.36.orig.fa,cleaned_SRR30598640_bin.36.orig_filtered_kept_contigs.fa,SRR30598640,MAG,100,1.08,2175829,100,1.22,2251720,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides intestinale,GCF_040096305.1,18,TRUE,27,FALSE
SRR30598640_bin.39.orig.fa,cleaned_SRR30598640_bin.39.orig_filtered_kept_contigs.fa,SRR30598640,MAG,98.2,0.05,2286496,98.2,0.05,2286496,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia;s__Slackia isoflavoniconvertens,GCF_003725955.1,40,TRUE,40,TRUE
SRR30598640_bin.43.orig.fa,cleaned_SRR30598640_bin.43.orig_filtered_kept_contigs.fa,SRR30598640,MAG,96.8,1.71,2605032,97.07,1.76,2623976,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A,GCF_009680455.1,152,TRUE,154,TRUE
SRR30598640_bin.7.orig.fa,cleaned_SRR30598640_bin.7.orig_filtered_kept_contigs.fa,SRR30598640,MAG,95.35,2.17,1833398,96.23,2.33,1890577,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis,GCF_029023865.1,262,TRUE,273,TRUE
SRR30598641_bin.11.permissive.fa,cleaned_SRR30598641_bin.11.permissive_filtered_kept_contigs.fa,SRR30598641,MAG,95.05,0.2,2777677,95.05,0.24,2824722,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp934700615,GCA_934700615.1,129,TRUE,150,FALSE
SRR30598641_bin.13.orig.fa,cleaned_SRR30598641_bin.13.orig_filtered_kept_contigs.fa,SRR30598641,MAG,99.91,0.25,2218537,99.91,0.25,2218537,d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp022722495,GCA_022743185.1,102,TRUE,102,TRUE
SRR30598641_bin.15.orig.fa,cleaned_SRR30598641_bin.15.orig_filtered_kept_contigs.fa,SRR30598641,MAG,91.59,0.59,2822368,92.98,0.88,2881164,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis,GCF_900167555.1,96,TRUE,98,TRUE
SRR30598641_bin.16.orig.fa,cleaned_SRR30598641_bin.16.orig_filtered_kept_contigs.fa,SRR30598641,MAG,99.91,0.11,3136505,99.9,0.11,3138074,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002265625,GCF_002265625.1,149,TRUE,150,TRUE
SRR30598641_bin.17.orig.fa,cleaned_SRR30598641_bin.17.orig_filtered_kept_contigs.fa,SRR30598641,MAG,93.82,2.23,4078194,94.82,2.32,4393986,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis,GCF_025147485.1,99,TRUE,103,FALSE
SRR30598641_bin.18.strict.fa,cleaned_SRR30598641_bin.18.strict_filtered_kept_contigs.fa,SRR30598641,MAG,99.95,0.01,3101677,99.95,0.01,3114499,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella lenta,GCF_000024265.1,61,TRUE,79,TRUE
SRR30598641_bin.20.orig.fa,cleaned_SRR30598641_bin.20.orig_filtered_kept_contigs.fa,SRR30598641,MAG,99.95,0.4,5042958,100,0.48,5171238,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides hominis,GCF_040094755.1,74,TRUE,76,TRUE
SRR30598641_bin.22.permissive.fa,cleaned_SRR30598641_bin.22.permissive_filtered_kept_contigs.fa,SRR30598641,MAG,100,2.07,3965250,100,2.52,4155353,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum,GCA_012317185.1,81,TRUE,155,FALSE
SRR30598641_bin.23.strict.fa,cleaned_SRR30598641_bin.23.strict_filtered_kept_contigs.fa,SRR30598641,MAG,99.92,1.26,4274975,99.92,1.37,4367083,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae,GCF_025151215.1,53,TRUE,81,TRUE
SRR30598641_bin.24.permissive.fa,cleaned_SRR30598641_bin.24.permissive_filtered_kept_contigs.fa,SRR30598641,MAG,100,0.35,2711901,100,1.84,2738379,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900556755,GCF_951793255.1,141,TRUE,169,FALSE
SRR30598641_bin.25.orig.fa,cleaned_SRR30598641_bin.25.orig_filtered_kept_contigs.fa,SRR30598641,MAG,99.05,1.34,2448069,99.05,1.34,2450483,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens,GCF_003096535.1,204,TRUE,205,TRUE
SRR30598641_bin.26.orig.fa,cleaned_SRR30598641_bin.26.orig_filtered_kept_contigs.fa,SRR30598641,MAG,99.99,0.56,2487995,100,0.52,2635084,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B faecium,GCF_029023785.1,112,TRUE,130,FALSE
SRR30598641_bin.28.permissive.fa,cleaned_SRR30598641_bin.28.permissive_filtered_kept_contigs.fa,SRR30598641,MAG,95.88,0.25,2330174,96.03,1.11,2350030,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter butyricus,GCF_025567305.1,93,TRUE,118,TRUE
SRR30598641_bin.30.orig.fa,cleaned_SRR30598641_bin.30.orig_filtered_kept_contigs.fa,SRR30598641,MAG,99.92,0.13,2548678,99.92,0.13,2548678,d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera sp900554215,GCA_900554215.1,35,TRUE,35,TRUE
SRR30598641_bin.31.strict.fa,cleaned_SRR30598641_bin.31.strict_filtered_kept_contigs.fa,SRR30598641,MAG,92.48,0.17,3632007,94.56,0.15,3749005,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp934191715,GCF_949820605.1,100,TRUE,137,TRUE
SRR30598641_bin.32.orig.fa,cleaned_SRR30598641_bin.32.orig_filtered_kept_contigs.fa,SRR30598641,MAG,99.65,1.64,3229630,99.67,1.64,3232780,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A intestinihominis,GCF_040096655.1,104,TRUE,105,TRUE
SRR30598641_bin.33.strict.fa,cleaned_SRR30598641_bin.33.strict_filtered_kept_contigs.fa,SRR30598641,MAG,99.97,0.9,3041166,99.99,1.52,3134718,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas phoceensis,GCF_900104635.1,65,TRUE,145,TRUE
SRR30598641_bin.36.orig.fa,cleaned_SRR30598641_bin.36.orig_filtered_kept_contigs.fa,SRR30598641,MAG,96.27,1.43,2567538,96.31,1.51,2573852,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis,GCA_004000625.1,86,TRUE,87,TRUE
SRR30598641_bin.4.strict.fa,cleaned_SRR30598641_bin.4.strict_filtered_kept_contigs.fa,SRR30598641,MAG,99.92,1.28,3332479,99.94,2.04,3362332,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii,GCF_000239295.1,139,TRUE,177,TRUE
SRR30598641_bin.8.strict.fa,cleaned_SRR30598641_bin.8.strict_filtered_kept_contigs.fa,SRR30598641,MAG,99.94,1.2,3296949,99.97,1.74,3338854,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia faecicola,GCF_004123145.1,54,TRUE,103,TRUE
SRR30598642_bin.1.orig.fa,cleaned_SRR30598642_bin.1.orig_filtered_kept_contigs.fa,SRR30598642,MAG,99.99,0.17,2367049,100,0.18,2380483,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum,GCF_000196555.1,24,TRUE,27,TRUE
SRR30598642_bin.12.orig.fa,cleaned_SRR30598642_bin.12.orig_filtered_kept_contigs.fa,SRR30598642,MAG,100,0.09,2896988,100,0.09,2896988,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis,GCA_004000625.1,101,TRUE,101,TRUE
SRR30598642_bin.15.orig.fa,cleaned_SRR30598642_bin.15.orig_filtered_kept_contigs.fa,SRR30598642,MAG,98.66,1.45,3194916,99.44,1.44,3200745,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-882;s__CAG-882 sp934351925,GCA_934351925.1,204,TRUE,205,TRUE
SRR30598642_bin.16.orig.fa,cleaned_SRR30598642_bin.16.orig_filtered_kept_contigs.fa,SRR30598642,MAG,99.99,1.02,2507115,99.99,1.03,2520653,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000980705,GCA_000980705.1,52,TRUE,53,TRUE
SRR30598642_bin.17.orig.fa,cleaned_SRR30598642_bin.17.orig_filtered_kept_contigs.fa,SRR30598642,MAG,95.02,3.45,3740795,95.03,3.45,3747020,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia rectibacter,GCF_014287515.2,127,TRUE,129,TRUE
SRR30598642_bin.18.orig.fa,cleaned_SRR30598642_bin.18.orig_filtered_kept_contigs.fa,SRR30598642,MAG,99.77,0.15,2039929,99.77,0.15,2039929,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335,GCA_025757685.1,15,TRUE,15,TRUE
SRR30598642_bin.19.strict.fa,cleaned_SRR30598642_bin.19.strict_filtered_kept_contigs.fa,SRR30598642,MAG,95.86,1.78,2607777,95.91,2.02,2630321,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-510;s__CAG-510 sp000434615,GCA_000434615.1,177,TRUE,207,TRUE
SRR30598642_bin.20.strict.fa,cleaned_SRR30598642_bin.20.strict_filtered_kept_contigs.fa,SRR30598642,MAG,97.34,1.03,2211697,97.34,1.07,2231841,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,,41,TRUE,68,TRUE
SRR30598642_bin.22.orig.fa,cleaned_SRR30598642_bin.22.orig_filtered_kept_contigs.fa,SRR30598642,MAG,95.86,0.61,3711672,95.86,0.64,3724382,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__Anthropogastromicrobium sp934292725,GCA_934292725.1,146,TRUE,149,TRUE
SRR30598642_bin.23.orig.fa,cleaned_SRR30598642_bin.23.orig_filtered_kept_contigs.fa,SRR30598642,MAG,97.48,2.5,3161922,97.44,2.53,3165626,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900552085,GCA_900552085.1,45,TRUE,46,TRUE
SRR30598642_bin.28.orig.fa,cleaned_SRR30598642_bin.28.orig_filtered_kept_contigs.fa,SRR30598642,MAG,99.82,0.18,2240834,99.82,0.18,2240834,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia sp003474385,GCF_003474385.1,48,TRUE,48,TRUE
SRR30598642_bin.30.orig.fa,cleaned_SRR30598642_bin.30.orig_filtered_kept_contigs.fa,SRR30598642,MAG,99.94,0.08,1817089,99.95,0.09,1826568,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Stercorousia;s__Stercorousia sp001765415,GCA_001765415.1,45,TRUE,48,TRUE
SRR30598642_bin.31.orig.fa,cleaned_SRR30598642_bin.31.orig_filtered_kept_contigs.fa,SRR30598642,MAG,99.98,0.69,2247448,99.98,0.69,2250905,d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp022722495,GCA_022743185.1,117,TRUE,118,TRUE
SRR30598642_bin.32.orig.fa,cleaned_SRR30598642_bin.32.orig_filtered_kept_contigs.fa,SRR30598642,MAG,96.08,0.35,1942409,96.02,0.28,1958619,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag111;s__Zag111 sp003258735,GCA_003258735.1,164,TRUE,169,TRUE
SRR30598642_bin.35.orig.fa,cleaned_SRR30598642_bin.35.orig_filtered_kept_contigs.fa,SRR30598642,MAG,99.97,1.08,2061603,99.97,1.06,2087119,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides intestinale,GCF_040096305.1,98,TRUE,104,TRUE
SRR30598642_bin.36.orig.fa,cleaned_SRR30598642_bin.36.orig_filtered_kept_contigs.fa,SRR30598642,MAG,99.98,0.63,2315814,99.98,0.63,2315814,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum,GCF_001025215.1,14,TRUE,14,TRUE
