"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"PWY-5420: catechol degradation II (meta-cleavage pathway)"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.375246777324567	0.502651518697366	"No data points have the baseline factor level"	"abundance"	37	4
"PWY-5724: superpathway of atrazine degradation"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.375246777324568	0.502651518697366	"No data points have the baseline factor level"	"abundance"	37	4
"PWY-5870: ubiquinol-8 biosynthesis (late decarboxylation)"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.26482071911734	0.382098466155019	"No data points have the baseline factor level"	"abundance"	37	7
"PWY-6167: flavin biosynthesis II (archaea)"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.519135195235147	0.606859429615161	"No data points have the baseline factor level"	"abundance"	37	2
"PWY-6349: CDP-archaeol biosynthesis"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.519135195235147	0.606859429615161	"No data points have the baseline factor level"	"abundance"	37	2
"PWY-6350: archaetidylinositol biosynthesis"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.519135195235147	0.606859429615161	"No data points have the baseline factor level"	"abundance"	37	2
"PWY-6421: arsenate detoxification IV (mycothiol)"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.519135195235147	0.606859429615161	"No data points have the baseline factor level"	"abundance"	37	2
"PWY-6467: Kdo transfer to lipid IVA III (Chlamydia)"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.26482071911734	0.382098466155019	"No data points have the baseline factor level"	"abundance"	37	7
"PWY-6837: fatty acid &beta;-oxidation V (unsaturated, odd number, di-isomerase-dependent)"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.519135195235145	0.606859429615161	"No data points have the baseline factor level"	"abundance"	37	2
"PWY-6981: chitin biosynthesis"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.519135195235147	0.606859429615161	"No data points have the baseline factor level"	"abundance"	37	2
"PWY-7009: 2,2'-dihydroxybiphenyl degradation"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.519135195235148	0.606859429615161	"No data points have the baseline factor level"	"abundance"	37	2
"PWY-7039: phosphatidate metabolism, as a signaling molecule"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.0834824592533763	0.150566578296268	"No data points have the baseline factor level"	"abundance"	37	19
"PWY-7279: aerobic respiration II (cytochrome c) (yeast)"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.26482071911734	0.382098466155019	"No data points have the baseline factor level"	"abundance"	37	7
"PWY-7286: 7-(3-amino-3-carboxypropyl)-wyosine biosynthesis"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.519135195235147	0.606859429615161	"No data points have the baseline factor level"	"abundance"	37	2
"PWY-7290: Escherichia coli serotype O86 O-antigen biosynthesis"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.375246777324567	0.502651518697366	"No data points have the baseline factor level"	"abundance"	37	4
"PWY-7312: dTDP-&beta;-D-fucofuranose biosynthesis"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.239592855261976	0.357971573690247	"No data points have the baseline factor level"	"abundance"	37	8
"PWY-7337: 10-cis-heptadecenoyl-CoA degradation (yeast)"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.519135195235145	0.606859429615161	"No data points have the baseline factor level"	"abundance"	37	2
"PWY-7338: 10-trans-heptadecenoyl-CoA degradation (reductase-dependent, yeast)"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.519135195235145	0.606859429615161	"No data points have the baseline factor level"	"abundance"	37	2
"PWY-7374: 1,4-dihydroxy-6-naphthoate biosynthesis I"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.519135195235148	0.606859429615161	"No data points have the baseline factor level"	"abundance"	37	2
"PWY-7391: isoprene biosynthesis II (engineered)"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.26482071911734	0.382098466155019	"No data points have the baseline factor level"	"abundance"	37	7
"PWY-7411: phosphatidate biosynthesis (yeast)"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.43446131122218	0.555450537132154	"No data points have the baseline factor level"	"abundance"	37	3
"PWY-7511: protein ubiquitination"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.519135195235147	0.606859429615161	"No data points have the baseline factor level"	"abundance"	37	2
"PWY-7527: L-methionine salvage cycle III"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.43446131122218	0.555450537132154	"No data points have the baseline factor level"	"abundance"	37	3
"PWY-7528: L-methionine salvage cycle I (bacteria and plants)"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.43446131122218	0.555450537132154	"No data points have the baseline factor level"	"abundance"	37	3
"PWY-8113: 3PG-factor 420 biosynthesis"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.519135195235147	0.606859429615161	"No data points have the baseline factor level"	"abundance"	37	2
"PWY-8173: anteiso-branched-chain fatty acid biosynthesis"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.519135195235148	0.606859429615161	"No data points have the baseline factor level"	"abundance"	37	2
"PWY-8174: odd iso-branched-chain fatty acid biosynthesis"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.519135195235148	0.606859429615161	"No data points have the baseline factor level"	"abundance"	37	2
"PWY-8175: even iso-branched-chain fatty acid biosynthesis"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.519135195235148	0.606859429615161	"No data points have the baseline factor level"	"abundance"	37	2
"PWY-8182: valproate &beta;-oxidation"	"sick"	"SM"	"sickSM"	1.14047181835039	NA	NA	NA	NA	0.449005818139565	0.567555294926169	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	37	2
"PWY3DJ-12: ceramide de novo biosynthesis"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.519135195235146	0.606859429615161	"No data points have the baseline factor level"	"abundance"	37	2
"PWY5F9-12: biphenyl degradation"	"sick"	"SM"	"sickSM"	NA	NA	NA	NA	NA	0.239592855261987	0.357971573690247	"No data points have the baseline factor level"	"abundance"	37	8
"1CMET2-PWY: folate transformations III (E. coli)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.15526763933005e-07	1.66688616531907e-06	"All logistic values are the same"	"prevalence"	37	37
"ANAEROFRUCAT-PWY: homolactic fermentation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0312755190834735	0.0686701614658874	"All logistic values are the same"	"prevalence"	37	37
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	4.73296379865928e-09	2.86796691647853e-07	"All logistic values are the same"	"prevalence"	37	37
"ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.775593401093423	0.817692416601625	"All logistic values are the same"	"prevalence"	37	37
"ARGININE-SYN4-PWY: L-ornithine biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0471156963660091	0.0959412365517524	"All logistic values are the same"	"prevalence"	37	37
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	4.68063528589191e-05	0.000328294558246585	"All logistic values are the same"	"prevalence"	37	37
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00027847237241363	0.00158009604571779	"All logistic values are the same"	"prevalence"	37	37
"ARO-PWY: chorismate biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.27806956129461e-08	3.1000883386822e-07	"All logistic values are the same"	"prevalence"	37	37
"ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00014872357891127	0.00089411199226418	"All logistic values are the same"	"prevalence"	37	37
"BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.026063481407618	0.0584980360482094	"All logistic values are the same"	"prevalence"	37	37
"BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	6.24705664975522e-09	2.86796691647853e-07	"All logistic values are the same"	"prevalence"	37	37
"CALVIN-PWY: Calvin-Benson-Bassham cycle"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	3.59607259525774e-08	6.72598763187095e-07	"All logistic values are the same"	"prevalence"	37	37
"CITRULBIO-PWY: L-citrulline biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	6.70237953794839e-05	0.000451293555555191	"All logistic values are the same"	"prevalence"	37	37
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	3.36458643612758e-07	3.86162761419188e-06	"All logistic values are the same"	"prevalence"	37	37
"COA-PWY: coenzyme A biosynthesis I (prokaryotic)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.37175806713685e-07	1.87226438893003e-06	"All logistic values are the same"	"prevalence"	37	37
"COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00566373426642963	0.0174401573447986	"All logistic values are the same"	"prevalence"	37	37
"COLANSYN-PWY: colanic acid building blocks biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.16906415683847	0.26680437251071	"All logistic values are the same"	"prevalence"	37	37
"COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	5.21697840483171e-09	2.86796691647853e-07	"All logistic values are the same"	"prevalence"	37	37
"DAPLYSINESYN-PWY: L-lysine biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1	1	"All logistic values are the same"	"prevalence"	37	37
"DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	3.17497728667959e-05	0.000232371526054086	"All logistic values are the same"	"prevalence"	37	37
"FASYN-ELONG-PWY: fatty acid elongation -- saturated"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0203779466863518	0.0485418069651306	"All logistic values are the same"	"prevalence"	37	37
"FERMENTATION-PWY: mixed acid fermentation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0173950746330256	0.0430613367141075	"All logistic values are the same"	"prevalence"	37	37
"FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.107279837946874	0.185535336175245	"All logistic values are the same"	"prevalence"	37	37
"FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.146315092529898	0.239123371286726	"All logistic values are the same"	"prevalence"	37	37
"FUCCAT-PWY: fucose degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.223111989695971	0.342401305619953	"All logistic values are the same"	"prevalence"	37	37
"GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.164665633210441	0.262711619040307	"All logistic values are the same"	"prevalence"	37	37
"GALACTARDEG-PWY: D-galactarate degradation I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00119956482905426	0.00514486738025512	"All logistic values are the same"	"prevalence"	37	37
"GALACTITOLCAT-PWY: galactitol degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.132330522513242	0.218388607415644	"All logistic values are the same"	"prevalence"	37	37
"GALACTUROCAT-PWY: D-galacturonate degradation I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0557305261995549	0.109937170823341	"All logistic values are the same"	"prevalence"	37	37
"GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.18914425174944	0.293901068102976	"All logistic values are the same"	"prevalence"	37	37
"GLUCARDEG-PWY: D-glucarate degradation I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00398182066840103	0.0130794087316645	"All logistic values are the same"	"prevalence"	37	37
"GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00120216703142595	0.00514486738025512	"All logistic values are the same"	"prevalence"	37	37
"GLUCONEO-PWY: gluconeogenesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	7.29460745585442e-07	7.2230916964833e-06	"All logistic values are the same"	"prevalence"	37	37
"GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	6.61718437089398e-06	5.76151397810597e-05	"All logistic values are the same"	"prevalence"	37	37
"GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0238047918521114	0.0548923282434532	"All logistic values are the same"	"prevalence"	37	37
"GLUDEG-I-PWY: GABA shunt"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.011479395339709	0.0306724584473706	"All logistic values are the same"	"prevalence"	37	37
"GLUTORN-PWY: L-ornithine biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	4.9063323221965e-06	4.3468382854548e-05	"All logistic values are the same"	"prevalence"	37	37
"GLYCOCAT-PWY: glycogen degradation I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.818827107594097	0.854354730031031	"All logistic values are the same"	"prevalence"	37	37
"GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	5.30478979188231e-07	5.58108092687618e-06	"All logistic values are the same"	"prevalence"	37	37
"GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0170055011457402	0.0423043255103389	"All logistic values are the same"	"prevalence"	37	37
"GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00679162566351021	0.0199151464610793	"All logistic values are the same"	"prevalence"	37	37
"GLYOXYLATE-BYPASS: glyoxylate cycle"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00159422040115809	0.00624094033011499	"All logistic values are the same"	"prevalence"	37	37
"HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00250447028081968	0.00909897476125136	"All logistic values are the same"	"prevalence"	37	37
"HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0249566089298243	0.0567706644574833	"All logistic values are the same"	"prevalence"	37	37
"HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.160382391740542	0.259593294323634	"All logistic values are the same"	"prevalence"	37	37
"HISDEG-PWY: L-histidine degradation I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.46367596267808	0.578795300718273	"All logistic values are the same"	"prevalence"	37	37
"HISTSYN-PWY: L-histidine biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.21490523863343e-07	1.70424207086079e-06	"All logistic values are the same"	"prevalence"	37	37
"HOMOSER-METSYN-PWY: L-methionine biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000291883546612248	0.0016377910115465	"All logistic values are the same"	"prevalence"	37	37
"HSERMETANA-PWY: L-methionine biosynthesis III"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0010237560490397	0.00457519296252257	"All logistic values are the same"	"prevalence"	37	37
"ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.18351786149162e-08	3.1000883386822e-07	"All logistic values are the same"	"prevalence"	37	37
"KETOGLUCONMET-PWY: ketogluconate metabolism"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00233773137973436	0.00861718501288945	"All logistic values are the same"	"prevalence"	37	37
"LACTOSECAT-PWY: lactose and galactose degradation I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.614329814069479	0.678854608545048	"All logistic values are the same"	"prevalence"	37	37
"MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00033575302324107	0.00176620079934105	"All logistic values are the same"	"prevalence"	37	37
"METHGLYUT-PWY: superpathway of methylglyoxal degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	8.48408520135457e-05	0.000556423769699229	"All logistic values are the same"	"prevalence"	37	37
"METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000319772561640397	0.00172518186901268	"All logistic values are the same"	"prevalence"	37	37
"NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.109745884703415	0.187235377619002	"All logistic values are the same"	"prevalence"	37	37
"NONMEVIPP-PWY: methylerythritol phosphate pathway I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.28914564578864e-08	3.1000883386822e-07	"All logistic values are the same"	"prevalence"	37	37
"NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00894168771335813	0.0249478027361649	"All logistic values are the same"	"prevalence"	37	37
"OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00698182175378248	0.0202633332509204	"All logistic values are the same"	"prevalence"	37	37
"ORNDEG-PWY: superpathway of ornithine degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0120972701573261	0.0321532706813141	"All logistic values are the same"	"prevalence"	37	37
"P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0133029418764656	0.0348354465161785	"All logistic values are the same"	"prevalence"	37	37
"P161-PWY: acetylene degradation (anaerobic)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.253341198603704	0.376286192043736	"All logistic values are the same"	"prevalence"	37	37
"P221-PWY: octane oxidation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00200628364598021	0.00756099433746274	"All logistic values are the same"	"prevalence"	37	37
"P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0259338143552487	0.0584668582562526	"All logistic values are the same"	"prevalence"	37	37
"P41-PWY: pyruvate fermentation to acetate and (S)-lactate I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000435774953825852	0.00217887476912926	"All logistic values are the same"	"prevalence"	37	37
"P42-PWY: incomplete reductive TCA cycle"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0463006849155216	0.094663343653192	"All logistic values are the same"	"prevalence"	37	37
"P441-PWY: superpathway of N-acetylneuraminate degradation"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.621811586005858	0.684128215540215	"All logistic values are the same"	"prevalence"	37	37
"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00682241651042914	0.0199151464610793	"All logistic values are the same"	"prevalence"	37	37
"PANTO-PWY: phosphopantothenate biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	2.115261845681e-07	2.67051808017227e-06	"All logistic values are the same"	"prevalence"	37	37
"PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.25624156632753e-08	3.1000883386822e-07	"All logistic values are the same"	"prevalence"	37	37
"PENTOSE-P-PWY: pentose phosphate pathway"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000352242850719442	0.00183384164549813	"All logistic values are the same"	"prevalence"	37	37
"PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	4.1348859891599e-09	2.86796691647853e-07	"All logistic values are the same"	"prevalence"	37	37
"PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.559745534817498	0.628158877961858	"All logistic values are the same"	"prevalence"	37	37
"POLYAMSYN-PWY: superpathway of polyamine biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.470088686040135	0.580427350734152	"All logistic values are the same"	"prevalence"	37	37
"POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	8.76561013207766e-06	7.25677560114626e-05	"All logistic values are the same"	"prevalence"	37	37
"PPGPPMET-PWY: ppGpp metabolism"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00828075513590099	0.0232321185757222	"All logistic values are the same"	"prevalence"	37	37
"PWY-1042: glycolysis IV"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	9.80193926025663e-09	3.1000883386822e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0202992339759567	0.0485418069651306	"All logistic values are the same"	"prevalence"	37	37
"PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00680583487966624	0.0199151464610793	"All logistic values are the same"	"prevalence"	37	37
"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.115218847104563	0.195910834302371	"All logistic values are the same"	"prevalence"	37	37
"PWY-2941: L-lysine biosynthesis II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0349830482737041	0.0754976041804298	"All logistic values are the same"	"prevalence"	37	37
"PWY-2942: L-lysine biosynthesis III"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	6.06182478606332e-05	0.00041367858337324	"All logistic values are the same"	"prevalence"	37	37
"PWY-3001: superpathway of L-isoleucine biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.83353678750997e-05	0.00014029334510493	"All logistic values are the same"	"prevalence"	37	37
"PWY-3841: folate transformations II (plants)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.70807914479099e-08	3.5940832004977e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-4041: &gamma;-glutamyl cycle"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0100340786957793	0.027539183377003	"All logistic values are the same"	"prevalence"	37	37
"PWY-5030: L-histidine degradation III"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0397556852847814	0.0838462542223771	"All logistic values are the same"	"prevalence"	37	37
"PWY-5097: L-lysine biosynthesis VI"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	5.05602715250575e-09	2.86796691647853e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-5100: pyruvate fermentation to acetate and lactate II"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00011143476420461	0.0007034319490416	"All logistic values are the same"	"prevalence"	37	37
"PWY-5103: L-isoleucine biosynthesis III"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	1.1311003911274e-08	3.1000883386822e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.90838304316332	0.930493786607457	"All logistic values are the same"	"prevalence"	37	37
"PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.00733222767317943	0.0208486485129435	"All logistic values are the same"	"prevalence"	37	37
"PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000991651387871828	0.00451156712500246	"All logistic values are the same"	"prevalence"	37	37
"PWY-5188: tetrapyrrole biosynthesis I (from glutamate)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0216636297332347	0.0511221168938481	"All logistic values are the same"	"prevalence"	37	37
"PWY-5189: tetrapyrrole biosynthesis II (from glycine)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.278213640748148	0.395768700219197	"All logistic values are the same"	"prevalence"	37	37
"PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.458321035152084	0.57440620478438	"All logistic values are the same"	"prevalence"	37	37
"PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000321215228835658	0.00172518186901268	"All logistic values are the same"	"prevalence"	37	37
"PWY-5367: petroselinate biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.235807823352366	0.3565357808172	"All logistic values are the same"	"prevalence"	37	37
"PWY-5384: sucrose degradation IV (sucrose phosphorylase)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.138168159656825	0.227279871748197	"All logistic values are the same"	"prevalence"	37	37
"PWY-5484: glycolysis II (from fructose 6-phosphate)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.42298525350413	0.555450537132154	"All logistic values are the same"	"prevalence"	37	37
"PWY-5497: purine nucleobases degradation II (anaerobic)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.768541616961158	0.81195296352591	"All logistic values are the same"	"prevalence"	37	37
"PWY-5505: L-glutamate and L-glutamine biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.0080239981500414	0.0226375366802844	"All logistic values are the same"	"prevalence"	37	37
"PWY-5659: GDP-mannose biosynthesis"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.42447920435877	0.555450537132154	"All logistic values are the same"	"prevalence"	37	37
"PWY-5667: CDP-diacylglycerol biosynthesis I"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	9.99962002090626e-09	3.1000883386822e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-5675: nitrate reduction V (assimilatory)"	"sick"	"SM"	"sickSM"	NA	0	NA	NA	NA	0.000401362874430822	0.00203239069920391	"All logistic values are the same"	"prevalence"	37	37
